level_0,Date,Close,High,Low,Open,Volume,Month,Year,Daily Price Change,Percentage Price Change,MA7,MA30,Daily Return,Monthly Return,Volatility,High Low Difference
582,2024-10-01,224.52688598632807,227.9412778656533,222.07526286618744,227.81225543239975,63285000,October,2024,-3.285369446071684,-1.4421390279622481,226.1234872000558,223.19817860921225,-2.914159893673085,,1.3774643857185513,5.866014999465847
583,2024-10-02,225.09263610839844,225.6782425626932,221.360617941662,224.20925878310885,32880600,October,2024,0.8833773252895867,0.3939968090899096,226.16744341169084,223.20711161295574,0.25197433242130085,0.25197433242130085,1.3773237561061187,4.3176246210312
584,2024-10-03,223.9908905029297,225.1224076763777,221.65838486968207,223.46483520314055,34044200,October,2024,0.5260552997891352,0.23540853723626134,225.92638942173548,223.1829594930013,-0.4894631936951388,-0.4894631936951388,1.3803537937951507,3.464022806695624
585,2024-10-04,225.1125030517578,226.30357145139808,222.46237094034984,226.20430944090452,37245100,October,2024,-1.0918063891467114,-0.48266383246422806,225.98736136300224,223.25806325276693,0.5007402516726156,0.5007402516726156,1.3742699015169029,3.8412005110482426
586,2024-10-07,220.0405120849609,224.0107499786272,219.68319006872076,222.8296017820206,39505400,October,2024,-2.789089697059694,-1.2516692911330853,225.16069902692522,223.08767445882162,-2.2530916310902316,-2.2530916310902316,1.4228299977937913,4.327559909906427
587,2024-10-08,224.0901641845703,224.298593199742,221.58890998571715,222.631100497344,31855700,October,2024,1.459063687226319,0.6553728045932764,224.87427847726005,223.04102478027343,1.8404120501436472,1.8404120501436472,1.464569177726877,2.7096832140248353
588,2024-10-09,227.8321075439453,228.04055170887608,223.1571606453159,223.554178398676,33591100,October,2024,4.277929145269326,1.9135983840303215,224.3836713518415,223.09098358154296,1.669838287187364,1.669838287187364,1.4950865672841365,4.883391063560168
589,2024-10-10,227.33583068847656,227.7924147414137,225.47974919262128,226.08521111865923,28183500,October,2024,1.2506195698173315,0.5531629263273451,224.78494916643416,223.17535146077475,-0.2178256878798468,-0.2178256878798468,1.4899384285797999,2.3126655487924097
590,2024-10-11,225.85693359375,227.70309500312143,225.64848941975737,227.5939128444124,31759200,October,2024,-1.7369792506623867,-0.763192314308432,224.89413452148438,223.1012405395508,-0.6505340976157514,-0.6505340976157514,1.4707769270212327,2.054605583364065
591,2024-10-14,229.57899475097656,230.00578802790557,226.89908737082212,226.998334224751,39882100,October,2024,2.5806605262255573,1.136863199916897,225.69243512834822,223.17733612060547,1.647972943758047,1.647972943758047,1.5004154179573617,3.106700657083451
592,2024-10-15,232.11004638671875,235.7229623804217,230.6410474142004,231.87182665313995,64751400,October,2024,0.2382197335788021,0.10273767926758867,226.69208417619978,223.5439214070638,1.1024752671678906,1.1024752671678906,1.4175651801233233,5.081914966221319
593,2024-10-16,230.0554351806641,230.3929017691756,228.12986736523644,229.8767817438953,34082200,October,2024,0.17865343676879775,0.07771704276242859,228.12278747558594,223.9055435180664,-0.8851884000882326,-0.8851884000882326,1.4181575246514622,2.263034403939173
594,2024-10-17,230.4226837158203,232.11004699556463,228.8048220166126,231.69315867439417,32993800,October,2024,-1.2704749585738568,-0.548343751642359,229.02743312290735,224.22878672281902,0.15963480057221702,0.15963480057221702,1.414727951715036,3.305224978952026
595,2024-10-18,233.2514495849609,234.42266235996357,232.26881036633287,234.42266235996357,46431500,October,2024,-1.1712127750026582,-0.4996158490872453,229.80162484305245,224.69793548583985,1.2276420982186398,1.2276420982186398,1.4183829964133345,2.1538519936306955
596,2024-10-21,234.720458984375,235.0877162866724,232.7055644739604,232.7055644739604,36254500,October,2024,2.0148945104145923,0.8658557499341867,230.8565717424665,225.21307271321615,0.6297964715880511,0.6297964715880511,1.4199298174193702,2.3821518127119816
597,2024-10-22,234.10508728027344,234.4624093106695,230.86934872103876,232.14974382855843,38846600,October,2024,1.9553434517150095,0.842276807834439,232.03487941196985,225.73416697184246,-0.2621721629057161,-0.2621721629057161,1.4185916887733185,3.5930605896307384
598,2024-10-23,229.04299926757807,233.39041424004768,226.06532109909307,232.33830371042365,52287000,October,2024,-3.295304442845577,-1.418321641425385,231.9583086286272,226.00215708414714,-2.1623143997016037,-2.1623143997016037,1.472996901758023,7.325093140954607
599,2024-10-24,228.8544464111328,229.10258628095696,226.71051430099084,228.26882480795348,31109500,October,2024,0.5856216031793338,0.25654909454763586,231.49322291782923,226.26022237141927,-0.08232203431154383,-0.08232203431154383,1.473440661601105,2.3920719799661185
600,2024-10-25,229.6881866455078,231.48471683213373,227.86188088691333,228.0306141764868,38802300,October,2024,1.6575724690210052,0.7269078649843519,231.4407588413783,226.55501251220704,0.3643102624613981,0.3643102624613981,1.4733064530537217,3.6228359452204018
601,2024-10-28,231.6633758544922,232.98348177622344,230.81970938626557,231.5839844241638,36087100,October,2024,0.07939143032839979,0.03428191743302435,231.6180005754743,227.12010904947917,0.8599437514968056,0.8599437514968056,1.370918337479057,2.1637723899578702
602,2024-10-29,231.93138122558597,232.5864741436605,230.59143496071303,231.365630174708,35417200,October,2024,0.5657510508779637,0.2445268341934607,231.4294193812779,227.6785898844401,0.1156874150284759,0.1156874150284759,1.3711598418095723,1.9950391829474654
603,2024-10-30,228.38792419433597,231.7328445287285,227.842013494816,230.8792428381849,47070900,October,2024,-2.4913186438489276,-1.0790570053952426,230.52477155412947,227.98992156982422,-1.527804048130721,-1.527804048130721,1.3768602966405576,3.890831033912491
604,2024-10-31,224.22911071777344,228.11994197442104,223.693120129287,227.63358238786927,64370100,October,2024,-3.4044716700958304,-1.495592888528585,229.1139177594866,227.8919881184896,-1.8209428065136146,-1.8209428065136146,1.2481189978295624,4.426821845134043
605,2024-11-01,221.25143432617188,223.67328184782377,218.6310779402587,219.3258665378009,65276700,November,2024,1.9255677883709836,0.8779483326646798,228.00083705357142,227.7169667561849,-1.3279615577432402,,1.2695928072383922,5.042203907565067
606,2024-11-04,220.35813903808597,221.13233427123137,218.07526420177624,219.3457392072076,44944500,November,2024,1.0123998308783655,0.46155436368973174,226.7870788574219,227.56940663655598,-0.40374666532964065,-0.40374666532964065,1.2646118935284314,3.0570700694551363
607,2024-11-05,221.78741455078125,222.2836942947505,219.49460455688447,220.14969745378525,28111300,November,2024,1.637717096995999,0.7439106734815275,225.65839712960383,227.43971150716146,0.6486148044880125,0.6486148044880125,1.2685603462796031,2.7890897378660213
608,2024-11-06,221.06283569335935,224.3879158153704,219.54422098922427,220.95365355112236,54561100,November,2024,0.10918214223698897,0.049414047010418564,224.14403424944197,227.3189493815104,-0.32669971778583884,-0.32669971778583884,1.267529885701705,4.843694826146134
609,2024-11-07,225.78744506835935,226.18447798056903,222.89910825147632,222.95865940199351,42137700,November,2024,2.8287856663658317,1.2687489572968518,223.2663290841239,227.3176259358724,2.137224631259871,2.137224631259871,1.325669780542184,3.2853697290927073
610,2024-11-08,225.51914978027344,227.20835428792037,224.9726384261151,225.72780810336752,38328800,November,2024,-0.2086583230940846,-0.09243802296548846,222.85650416782923,227.29842732747395,-0.11882648656779127,-0.11882648656779127,1.3256948396969184,2.235715861805261
611,2024-11-11,222.8064727783203,224.26714170400084,220.0938084143074,223.57158868270503,42005600,November,2024,-0.7651159043847144,-0.342224121093747,222.6532701764788,227.0164311726888,-1.202858827995812,-1.202858827995812,1.270028484437395,4.173333289693431
612,2024-11-12,222.8064727783203,224.15783943194583,221.9420008205612,223.12444853772337,40398300,November,2024,-0.3179757594030548,-0.1425104964906143,222.87541852678572,226.9590840657552,0.0,0.0,1.1548809680160386,2.2158386113846404
613,2024-11-13,223.6908264160156,225.2111120360391,221.34580821096,222.5878726169869,48566200,November,2024,1.1029537990286826,0.4955138777603421,223.35151672363278,226.9123570760091,0.3969155952552539,0.3969155952552539,1.1563566876047766,3.86530382507911
614,2024-11-14,226.77114868164065,227.4170160979644,223.571589608512,223.59146688403663,44923900,November,2024,3.179681797604019,1.4220944304878715,224.06347874232696,227.00503234863282,1.3770445194280612,1.3770445194280612,1.179885821994054,3.845426489452393
615,2024-11-15,223.57159423828125,225.47940335635096,222.8462328667566,224.96270031544069,47923700,November,2024,-1.391106077159435,-0.6183718790754372,224.42187282017298,226.95366872151692,-1.410917774135012,-1.410917774135012,1.2059182299286304,2.633170489594363
616,2024-11-18,226.5724334716797,228.28151537171908,223.74052045447317,223.82001439888424,44633700,November,2024,2.7524190727954476,1.2297466248439168,224.53401402064733,227.17139943440756,1.3422274165116654,1.3422274165116654,1.1534239545369604,4.540994917245911
617,2024-11-19,226.83074951171875,228.69881907074452,225.221039030722,225.53899960732684,36211800,November,2024,1.2917499043919065,0.5727390414256067,224.7213854108538,227.26275227864582,0.11401035690044026,0.11401035690044026,1.1058901750947177,3.477780040022509
618,2024-11-20,227.54620361328125,228.4702922716314,224.45594670445817,226.61216873586116,35169600,November,2024,0.9340348774200891,0.41217331029950066,225.39848981584822,227.2532221476237,0.3154131893945644,0.3154131893945644,1.0641910823200267,4.014345567173223
619,2024-11-21,227.0692596435547,228.6988476019872,224.27710117470863,227.42697481306035,42108300,November,2024,-0.35771516950566706,-0.15728792497007033,226.00745936802454,227.2443364461263,-0.20960313209054116,-0.20960313209054116,1.0641337589570756,4.421746427278578
620,2024-11-22,228.41067504882807,229.25528492407807,226.61216818417896,226.61216818417896,38168300,November,2024,1.798506864649113,0.7936497316363776,226.68172345842635,227.32946116129557,0.5907516532088541,0.5907516532088541,1.0620341760862717,2.6431167398991136
621,2024-11-25,231.3916015625,231.76919395430343,228.28148292479264,229.99056458191063,90152800,November,2024,1.4010369805893674,0.6091715036815745,227.34178815569197,227.38988138834637,1.3050732033582424,1.3050732033582424,1.0458870797696198,3.487711029510791
622,2024-11-26,233.56771850585935,234.07449047305911,231.84870566104107,231.84870566104107,45986200,November,2024,1.7190128448182804,0.7414373265173403,228.76980590820312,227.43847045898437,0.9404476777311155,0.9404476777311155,1.0405708129499458,2.2257848120180483
623,2024-11-27,233.43853759765625,234.1937224347506,232.32565277909848,232.9814664022851,33498400,November,2024,0.4570711953711566,0.19618350009950558,229.75067792619978,227.55124053955078,-0.05530768936283792,-0.05530768936283792,1.0264442105254452,1.8680696556521355
624,2024-11-29,235.82330322265625,236.3002516789311,232.48463370489637,233.3192972938568,28481400,November,2024,2.504005928799444,1.0732099564168254,231.0353284563337,227.73126118977865,1.0215818045905767,1.0215818045905767,1.041463191895387,3.8156179740347227
625,2024-12-02,238.0689392089844,239.26131787624368,235.6543735449281,235.76367580720532,48137100,December,2024,2.3052634017790865,0.977785655015069,232.53857639857702,227.8918441772461,0.9522536389068748,,1.0321941584215004,3.6069443313155887
626,2024-12-03,241.1095428466797,241.21884512379424,237.3833495294824,238.2875760799829,38861000,December,2024,2.8219667666967894,1.1842693660829284,234.54433114188058,228.1048136393229,1.277194600773246,1.277194600773246,1.0508286773246664,3.835495594311851
627,2024-12-04,241.4672393798828,242.5602620666903,239.71841824290905,241.32812877991805,44383900,December,2024,0.13911059996476638,0.05764375693296404,236.40955461774553,228.3502187093099,0.14835436581230876,0.14835436581230876,1.0486891575211374,2.841843823781261
628,2024-12-05,241.49703979492188,242.9875169579372,240.59282850575005,242.44102079436576,40033900,December,2024,-0.9439809994438804,-0.38936521400169677,237.85318865094865,228.76535339355468,0.012341390540426822,0.012341390540426822,0.9574991238020965,2.394688452187154
629,2024-12-06,241.29830932617188,243.07695387436263,240.5431396985891,241.36787220390693,36870600,December,2024,-0.0695628777350521,-0.028820272184479287,238.95755876813615,229.18014882405598,-0.08229105786089486,-0.08229105786089486,0.9574988299764161,2.5338141757735286
630,2024-12-09,245.1835174560547,245.67041216886827,240.21525975684384,240.29475369946152,44649200,December,2024,4.888763756593164,2.0344862637773518,240.63541303362166,229.69665985107423,1.6101265444968593,1.6101265444968593,0.9921098931435416,5.455152412024432
631,2024-12-10,246.1970367431641,246.63424582967983,243.7824557106041,245.32261857013248,36914800,December,2024,0.8744181730316143,0.35643601805988256,242.11737496512276,230.18111521402994,0.4133717052538177,0.4133717052538177,0.9855459845543636,2.85179011907573
632,2024-12-11,244.9251708984375,249.207806563516,244.69662013013263,246.3858398593606,45205800,December,2024,-1.4606689609231012,-0.5928380306907511,243.09683663504464,230.61424153645834,-0.5166048550183877,-0.5166048550183877,0.9943041049722147,4.511186433383358
633,2024-12-12,246.3858337402344,247.1608807008323,244.12029436088807,245.3226193526416,32777500,December,2024,1.063214387592808,0.4333943565409593,243.85059247698103,231.21417185465495,0.5963710615935813,0.5963710615935813,0.9422773267126993,3.040586339944241
634,2024-12-13,246.55474853515625,247.7073727380188,244.67674782957272,246.24671899982584,33155300,December,2024,0.3080295353304052,0.12508980285362628,244.57737949916296,231.95835978190104,0.06855702389931828,0.06855702389931828,0.8579377822800234,3.0306249084460717
635,2024-12-16,249.4462432861328,249.78409628857773,246.07776561283137,246.41561861527623,51694800,December,2024,3.0306246708565823,1.2298833523163302,245.71297999790735,232.89818674723307,1.1727597088093678,1.1727597088093678,0.8125407429275847,3.706330675746358
636,2024-12-17,251.8707733154297,252.2185573987637,248.19426586582333,248.49236434269267,51356400,December,2024,3.37840897273702,1.3595624886396505,247.22333199637276,233.9486078898112,0.9719649401637831,0.9719649401637831,0.8041715657581145,4.024291532940367
637,2024-12-18,246.4752655029297,252.6657103008961,246.1672359539693,250.55917390522964,56774100,December,2024,-4.083908402299954,-1.6299177310684434,247.40786743164062,234.77153625488282,-2.1421730443265674,-2.1421730443265674,0.9316727011665358,6.498474346926798
